timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1524434610.716383,0.103929,0.180639,-1.628260,0.025551,0.159188,0.152793,0.102054,-0.179658,-0.978421,-0.096484,0.153901,0.000958,46.459396,-7.672092,-47.037720,,,,,,,
1524434610.736402,0.107348,0.184063,-1.624192,0.217960,0.251741,0.257477,0.105333,-0.183025,-0.977449,-0.132447,0.111690,0.185960,47.738281,-7.646252,-47.845825,,,,,,,
1524434610.756422,0.111906,0.191127,-1.619041,0.368285,0.276209,0.285135,0.109639,-0.189966,-0.975650,-0.031346,0.079431,0.171481,48.577454,-9.142139,-48.751038,,,,,,,
1524434610.776441,0.116245,0.198580,-1.614189,0.295707,0.260267,0.280383,0.113704,-0.197278,-0.973731,0.045384,0.005215,-0.031121,48.125931,-10.239876,-49.153564,,,,,,,
1524434610.796461,0.120886,0.202597,-1.608519,0.106411,0.266686,0.315348,0.118125,-0.201214,-0.972399,-0.017921,0.001324,-0.193876,47.955261,-11.939503,-49.598450,,,,,,,
1524434610.816480,0.123030,0.205284,-1.601480,0.072466,0.166930,0.398257,0.120143,-0.203845,-0.971603,-0.063274,0.003222,-0.014252,46.477798,-12.519981,-48.781982,,,,,,,
1524434610.836500,0.124862,0.207982,-1.591880,0.083083,0.190462,0.526232,0.121854,-0.206486,-0.970832,-0.095898,-0.007656,0.115775,46.456268,-11.475124,-47.233337,,,,,,,
1524434610.856519,0.125500,0.211704,-1.580023,0.116142,0.130055,0.642633,0.122377,-0.210126,-0.969985,-0.003022,-0.012851,0.098067,47.315918,-11.169472,-46.455505,,,,,,,
1524434610.876569,0.124460,0.214512,-1.565400,-0.005672,0.084532,0.766519,0.121294,-0.212871,-0.969522,0.001738,-0.034688,-0.091894,47.868057,-10.266483,-45.848877,,,,,,,
1524434610.896589,0.121075,0.215376,-1.549699,-0.061131,-0.038726,0.745895,0.117989,-0.213715,-0.969745,0.083213,-0.048095,-0.038373,48.229340,-10.543327,-45.635498,,,,,,,
1524434610.916608,0.117528,0.215256,-1.534709,-0.116383,0.016485,0.722074,0.114552,-0.213597,-0.970183,-0.017353,-0.042842,0.022047,48.395386,-10.856537,-45.896301,,,,,,,
1524434610.936628,0.115557,0.213973,-1.519235,-0.164712,0.077087,0.760119,0.112670,-0.212344,-0.970678,-0.080184,-0.039960,0.026433,48.632614,-10.399578,-46.560425,,,,,,,
1524434610.956647,0.113082,0.212641,-1.502966,-0.147958,0.035695,0.792208,0.110300,-0.211042,-0.971234,-0.026453,-0.006945,0.025586,49.745071,-11.061710,-47.307556,,,,,,,
1524434610.976667,0.110645,0.211725,-1.486191,-0.124705,0.069729,0.822208,0.107954,-0.210147,-0.971691,-0.008650,0.017062,0.036267,50.000565,-11.736717,-48.214539,,,,,,,
1524434610.996687,0.108042,0.212287,-1.469673,-0.022932,0.011243,0.778128,0.105411,-0.210696,-0.971852,0.077786,0.037936,0.091221,48.835190,-12.427731,-48.472900,,,,,,,
1524434611.016706,0.104898,0.213832,-1.454266,-0.007696,0.013331,0.746254,0.102321,-0.212206,-0.971853,0.037068,0.031145,0.023809,47.680374,-13.478077,-48.427917,,,,,,,
1524434611.036756,0.102285,0.214833,-1.438993,-0.042902,0.030324,0.744952,0.099759,-0.213184,-0.971906,-0.005017,0.013432,-0.021655,46.931870,-12.085224,-47.064392,,,,,,,
1524434611.056776,0.099098,0.215754,-1.424144,-0.016988,-0.024964,0.706755,0.096642,-0.214084,-0.972023,0.044471,-0.014294,0.033577,47.176926,-12.390217,-46.154297,,,,,,,
1524434611.076795,0.095682,0.216516,-1.409931,-0.042521,-0.011167,0.698057,0.093306,-0.214828,-0.972185,0.010545,-0.027878,-0.013671,47.605774,-12.372288,-45.608643,,,,,,,
1524434611.096815,0.091885,0.216882,-1.394862,-0.042018,-0.048275,0.756683,0.089606,-0.215186,-0.972453,-0.025946,-0.036844,-0.025624,48.211090,-11.839382,-45.781555,,,,,,,
1524434611.116834,0.087054,0.218225,-1.378901,0.019625,-0.069483,0.785876,0.084882,-0.216497,-0.972586,-0.005551,-0.044870,0.061087,48.507416,-12.852654,-46.054504,,,,,,,
1524434611.136854,0.082563,0.220109,-1.362780,0.018492,-0.039725,0.796527,0.080480,-0.218336,-0.972549,-0.023885,-0.032625,0.014008,48.717712,-12.298702,-46.550293,,,,,,,
1524434611.156873,0.077944,0.221552,-1.346612,0.014328,-0.076929,0.780512,0.075962,-0.219744,-0.972596,-0.011920,0.006197,-0.039611,49.595749,-12.803036,-47.618469,,,,,,,
1524434611.176893,0.073685,0.223479,-1.331200,0.046792,0.002699,0.741292,0.071787,-0.221624,-0.972486,0.002477,0.009115,0.062467,49.140564,-13.477547,-48.867920,,,,,,,
1524434611.196912,0.071287,0.225962,-1.316512,0.088722,0.034533,0.712796,0.069416,-0.224044,-0.972104,0.027768,0.035186,0.048611,48.951416,-14.353790,-49.346313,,,,,,,
1524434611.216962,0.068179,0.229344,-1.302527,0.136007,0.006864,0.675810,0.066343,-0.227339,-0.971553,0.053454,0.034025,0.043773,47.533875,-16.133984,-49.258972,,,,,,,
1524434611.236982,0.065836,0.232676,-1.289042,0.109442,0.037660,0.664972,0.064015,-0.230582,-0.970945,0.014049,0.017341,0.042890,46.509583,-15.101097,-48.373413,,,,,,,
1524434611.257001,0.062933,0.235392,-1.275699,0.084930,-0.014408,0.654149,0.061157,-0.233225,-0.970498,0.028946,-0.011649,0.022286,46.888779,-14.446636,-47.521973,,,,,,,
1524434611.277021,0.058963,0.237401,-1.262024,0.037669,-0.039869,0.682609,0.057276,-0.235178,-0.970263,-0.008341,-0.050711,-0.018186,46.648071,-14.255676,-46.707642,,,,,,,
1524434611.297041,0.054553,0.238256,-1.247283,-0.006719,-0.067407,0.747327,0.052986,-0.236008,-0.970306,-0.027519,-0.073227,-0.016572,47.036758,-14.129120,-46.192566,,,,,,,
1524434611.317060,0.048809,0.238897,-1.230619,-0.009740,-0.081098,0.844301,0.047404,-0.236631,-0.970442,-0.067545,-0.062151,0.021422,47.581406,-14.376305,-46.286499,,,,,,,
1524434611.337070,0.043835,0.239659,-1.212417,0.005811,-0.036408,0.900896,0.042568,-0.237371,-0.970486,-0.077862,-0.027369,0.003689,47.661911,-14.466042,-46.708252,,,,,,,
1524434611.357090,0.038050,0.240918,-1.193648,0.040931,-0.053391,0.911791,0.036943,-0.238594,-0.970416,0.005034,-0.021293,0.050784,48.339279,-15.107151,-47.616150,,,,,,,
1524434611.377139,0.033014,0.242852,-1.175148,0.071034,-0.037483,0.890677,0.032040,-0.240472,-0.970127,0.047550,-0.072135,0.049336,48.266251,-15.668167,-48.755432,,,,,,,
1524434611.397159,0.027993,0.243697,-1.157551,-0.043711,-0.031189,0.828084,0.027162,-0.241292,-0.970072,0.072279,-0.058650,-0.049596,47.404617,-17.091461,-49.336914,,,,,,,
1524434611.417178,0.022851,0.241337,-1.140295,-0.188055,-0.058783,0.847363,0.022186,-0.239001,-0.970766,-0.004349,-0.065168,-0.034254,47.376389,-18.224998,-49.518982,,,,,,,
1524434611.437198,0.017960,0.237151,-1.122347,-0.237328,-0.018387,0.869415,0.017457,-0.234934,-0.971855,-0.051057,-0.067251,0.018714,45.418182,-17.989525,-48.574280,,,,,,,
1524434611.457217,0.013678,0.232465,-1.104426,-0.265036,0.004982,0.866030,0.013310,-0.230377,-0.973011,-0.022282,-0.067429,-0.005108,44.733124,-16.846100,-47.585083,,,,,,,
1524434611.477237,0.009753,0.226228,-1.086274,-0.354995,0.007143,0.896334,0.009505,-0.224303,-0.974473,-0.037291,-0.035767,-0.013900,45.285187,-16.449699,-46.933899,,,,,,,
1524434611.497257,0.005943,0.219228,-1.067280,-0.346716,0.032681,0.928366,0.005800,-0.217476,-0.976048,-0.033724,-0.054618,0.074483,45.927505,-15.692810,-46.439026,,,,,,,
1524434611.517277,0.002598,0.212332,-1.048674,-0.356030,0.030515,0.895261,0.002539,-0.210740,-0.977539,0.057245,-0.044539,0.017227,46.035049,-16.190372,-46.394104,,,,,,,
1524434611.537295,-0.000858,0.205135,-1.030064,-0.365929,0.009306,0.925038,-0.000840,-0.203699,-0.979033,0.022187,-0.037359,0.029341,46.261398,-15.624149,-46.696045,,,,,,,
1524434611.557345,-0.004745,0.197935,-1.010853,-0.345826,-0.001293,0.944359,-0.004652,-0.196645,-0.980464,-0.001741,-0.008906,0.034510,46.956619,-15.975498,-47.723633,,,,,,,
1524434611.577365,-0.008179,0.191559,-0.991509,-0.295690,0.022087,0.952158,-0.008030,-0.190390,-0.981676,-0.029019,0.016928,0.058595,47.123215,-16.150448,-48.581482,,,,,,,
1524434611.597385,-0.011420,0.185747,-0.972648,-0.285695,0.005033,0.907460,-0.011223,-0.184681,-0.982735,0.036476,-0.024136,0.015922,47.249649,-16.954929,-49.413635,,,,,,,
1524434611.617404,-0.015015,0.179037,-0.954726,-0.331400,-0.010933,0.882637,-0.014774,-0.178082,-0.983905,0.049015,-0.032428,-0.030362,46.282471,-18.176163,-49.761475,,,,,,,
1524434611.637424,-0.018161,0.172229,-0.936502,-0.329462,-0.006654,0.905033,-0.017891,-0.171378,-0.985043,-0.004097,-0.037667,0.043850,44.873444,-17.445503,-48.970886,,,,,,,
1524434611.657444,-0.020823,0.166795,-0.918734,-0.171051,0.064479,0.869859,-0.020533,-0.166023,-0.985908,-0.030492,0.021949,0.127571,44.884689,-16.372684,-47.915283,,,,,,,
1524434611.677464,-0.021253,0.165757,-0.901282,0.034124,0.133514,0.858451,-0.020960,-0.164999,-0.986071,-0.055105,0.071555,0.117358,44.513382,-16.271626,-47.306213,,,,,,,
1524434611.697482,-0.022310,0.168412,-0.884476,0.225666,0.054828,0.803251,-0.021992,-0.167617,-0.985607,0.073246,0.088058,0.089809,45.413544,-16.095325,-46.651062,,,,,,,
1524434611.717502,-0.024606,0.174777,-0.868656,0.383019,-0.007916,0.752084,-0.024229,-0.173889,-0.984467,0.110334,0.069107,0.123734,45.819077,-16.668732,-46.457703,,,,,,,
1524434611.737552,-0.028920,0.181268,-0.853376,0.282507,-0.119452,0.755671,-0.028442,-0.180277,-0.983205,0.110397,0.012491,-0.128154,45.995682,-16.921093,-46.804382,,,,,,,
1524434611.757571,-0.033897,0.185782,-0.837246,0.276901,-0.071602,0.790806,-0.033307,-0.184715,-0.982228,-0.035906,-0.024376,-0.031597,46.481934,-17.531189,-47.673828,,,,,,,
1524434611.777591,-0.038214,0.191998,-0.820681,0.363180,-0.063078,0.814837,-0.037503,-0.190820,-0.980908,-0.089069,0.003305,0.091000,46.596619,-18.829933,-48.608093,,,,,,,
1524434611.797611,-0.042679,0.198535,-0.803149,0.348908,-0.042836,0.860572,-0.041828,-0.197233,-0.979464,-0.060711,0.010771,0.012118,46.428711,-19.841915,-49.390991,,,,,,,
1524434611.817631,-0.046788,0.203642,-0.784991,0.251613,-0.017317,0.878037,-0.045804,-0.202238,-0.978265,0.021100,-0.023989,-0.001823,45.745758,-21.138596,-49.553955,,,,,,,
1524434611.837649,-0.050637,0.206004,-0.767278,0.118440,-0.001417,0.847295,-0.049545,-0.204550,-0.977601,0.036896,-0.058999,-0.046401,43.643341,-21.491421,-48.762329,,,,,,,
1524434611.857669,-0.053135,0.207501,-0.750374,0.130618,0.077144,0.807940,-0.051971,-0.206015,-0.977168,-0.074204,-0.044778,0.004908,43.560471,-20.529911,-47.783630,,,,,,,
1524434611.877688,-0.055061,0.208688,-0.734069,0.088164,0.070733,0.778876,-0.053839,-0.207176,-0.976821,-0.033242,-0.028786,0.002791,44.238266,-19.832279,-46.910461,,,,,,,
1524434611.897739,-0.055869,0.209814,-0.718725,0.104712,0.162033,0.729957,-0.054616,-0.208278,-0.976543,-0.001720,0.007686,0.064999,44.649170,-20.033180,-46.392212,,,,,,,
1524434611.917758,-0.055164,0.210624,-0.703677,0.063053,0.180098,0.733940,-0.053917,-0.209070,-0.976413,0.019798,-0.014257,0.014697,44.890366,-20.477135,-46.438049,,,,,,,
1524434611.937778,-0.055626,0.211258,-0.688981,0.097504,0.113126,0.694735,-0.054361,-0.209690,-0.976256,0.047739,-0.036449,-0.009767,44.942673,-20.780289,-46.259583,,,,,,,
1524434611.957798,-0.056478,0.212533,-0.674870,0.072974,0.108868,0.691373,-0.055178,-0.210937,-0.975941,0.017657,-0.034257,-0.013561,45.553329,-21.010754,-47.307861,,,,,,,
1524434611.977818,-0.057096,0.211700,-0.660315,-0.035113,0.124842,0.720489,-0.055791,-0.210122,-0.976082,-0.007029,-0.016395,-0.005470,46.291656,-22.436699,-48.315857,,,,,,,
1524434611.997836,-0.057549,0.211073,-0.646608,0.052148,0.119422,0.633675,-0.056241,-0.209509,-0.976188,0.036099,-0.030985,0.091300,46.241638,-22.891350,-49.056519,,,,,,,
1524434612.017856,-0.058608,0.212910,-0.635630,0.140123,0.002340,0.455204,-0.057251,-0.211305,-0.975742,0.147767,-0.108229,0.066990,45.135544,-23.809158,-49.479370,,,,,,,
1524434612.037875,-0.061630,0.213879,-0.628253,0.013208,-0.087073,0.310458,-0.060187,-0.212252,-0.975360,0.170875,-0.155317,-0.077298,43.262497,-23.272144,-48.960022,,,,,,,
1524434612.057895,-0.063694,0.212283,-0.622345,-0.101841,-0.011677,0.289433,-0.062222,-0.210692,-0.975570,0.009015,-0.108003,-0.072464,43.427597,-22.083744,-47.919922,,,,,,,
1524434612.077945,-0.064894,0.209379,-0.617030,-0.133549,-0.005344,0.254045,-0.063432,-0.207852,-0.976101,-0.013121,-0.089145,0.061261,43.583191,-21.601105,-46.862610,,,,,,,
1524434612.097965,-0.065210,0.206730,-0.612562,-0.118150,0.053031,0.210448,-0.063776,-0.205261,-0.976627,-0.037588,-0.047394,0.028644,43.918686,-21.168743,-46.318481,,,,,,,
1524434612.117985,-0.064683,0.203698,-0.609267,-0.166681,0.048698,0.145104,-0.063301,-0.202293,-0.977277,0.052056,-0.051003,-0.002886,44.532578,-21.266190,-45.812500,,,,,,,
1524434612.138003,-0.064099,0.199511,-0.607434,-0.224828,0.047555,0.080761,-0.062784,-0.198190,-0.978151,0.077646,-0.042502,-0.001692,44.390869,-20.096630,-46.117554,,,,,,,
1524434612.158023,-0.063134,0.194916,-0.606349,-0.221480,0.068787,0.066926,-0.061898,-0.193684,-0.979109,0.000176,-0.021877,0.020720,45.100174,-20.007950,-47.136108,,,,,,,
1524434612.178042,-0.061939,0.190619,-0.605257,-0.215000,0.065588,0.058443,-0.060778,-0.189467,-0.980004,-0.015852,-0.001604,0.001641,45.879379,-20.382092,-48.420959,,,,,,,
1524434612.198062,-0.061115,0.186146,-0.604664,-0.229786,0.025190,0.035961,-0.060022,-0.185073,-0.980890,0.037317,-0.012651,0.009882,44.875916,-21.171501,-49.262451,,,,,,,
1524434612.218082,-0.061077,0.181522,-0.604065,-0.226741,0.001838,0.050904,-0.060036,-0.180527,-0.981736,0.009576,-0.027252,0.069825,44.091385,-22.313290,-49.735901,,,,,,,
1524434612.238101,-0.061101,0.176923,-0.603436,-0.223378,0.009254,0.033872,-0.060109,-0.176001,-0.982553,0.015157,0.016989,0.012887,43.333344,-21.128036,-48.651855,,,,,,,
1524434612.258152,-0.060445,0.173742,-0.603203,-0.104653,0.060223,0.016552,-0.059499,-0.172869,-0.983146,-0.037959,0.048815,0.015708,43.302368,-20.303535,-48.132629,,,,,,,
1524434612.278172,-0.059997,0.171789,-0.603237,-0.110951,-0.013103,-0.003741,-0.059078,-0.170945,-0.983508,0.027706,-0.003906,0.018405,43.581009,-19.857075,-47.018860,,,,,,,
1524434612.298190,-0.060614,0.168766,-0.604156,-0.189472,-0.045045,-0.061827,-0.059716,-0.167966,-0.983982,0.058999,0.006391,-0.019817,43.842010,-19.727737,-46.761780,,,,,,,
1524434612.318210,-0.060564,0.164611,-0.606292,-0.196491,0.025015,-0.104508,-0.059709,-0.163869,-0.984674,0.005632,0.051656,-0.049979,44.151062,-19.562790,-47.118103,,,,,,,
1524434612.338245,-0.058780,0.161841,-0.608947,-0.125745,0.074911,-0.129612,-0.057979,-0.161135,-0.985228,-0.014790,0.063204,0.067168,44.885162,-19.285843,-47.557190,,,,,,,
1524434612.358265,-0.057228,0.159954,-0.612035,-0.087091,0.034507,-0.158130,-0.056467,-0.159273,-0.985618,0.017664,0.064226,0.032768,45.686798,-19.315453,-48.878357,,,,,,,
1524434612.378284,-0.057062,0.158713,-0.616103,-0.063088,-0.054812,-0.225118,-0.056314,-0.158047,-0.985824,0.075769,0.016217,0.091156,46.010773,-20.037586,-49.641113,,,,,,,
1524434612.398304,-0.058124,0.157868,-0.621351,-0.060567,-0.119677,-0.275196,-0.057369,-0.157213,-0.985897,0.069332,0.005769,0.031429,45.125656,-20.915222,-50.089783,,,,,,,
1524434612.418354,-0.060518,0.156596,-0.627598,-0.099817,-0.191960,-0.311699,-0.059741,-0.155957,-0.985956,0.043932,-0.025806,0.044809,44.140121,-21.411678,-49.507385,,,,,,,
1524434612.438373,-0.062938,0.154648,-0.633850,-0.125556,-0.144132,-0.293753,-0.062146,-0.154032,-0.986109,-0.018787,-0.012929,0.018687,42.182602,-19.530567,-48.502563,,,,,,,
1524434612.458393,-0.063064,0.152428,-0.639062,-0.121795,0.007874,-0.220185,-0.062291,-0.151839,-0.986440,-0.089122,0.013396,-0.055445,42.745834,-18.130894,-47.471619,,,,,,,
1524434612.478412,-0.062189,0.150108,-0.643520,-0.131472,-0.012305,-0.214920,-0.061450,-0.149545,-0.986844,-0.017850,-0.014761,0.011731,42.778625,-17.648788,-46.788696,,,,,,,
1524434612.498432,-0.061987,0.147882,-0.648319,-0.123847,-0.033576,-0.234054,-0.061271,-0.147344,-0.987186,0.007255,-0.029353,0.068622,43.085327,-17.132797,-46.772461,,,,,,,
1524434612.518452,-0.062007,0.145649,-0.653097,-0.123940,-0.021877,-0.222330,-0.061311,-0.145134,-0.987510,-0.004759,-0.040901,-0.013893,43.469452,-16.989285,-46.803711,,,,,,,
1524434612.538471,-0.061468,0.143658,-0.657765,-0.116411,-0.013383,-0.227609,-0.060797,-0.143164,-0.987830,-0.003046,-0.046457,0.022071,44.703781,-16.596748,-47.633850,,,,,,,
1524434612.558491,-0.061465,0.141185,-0.663043,-0.159835,-0.047431,-0.270536,-0.060815,-0.140716,-0.988180,0.022073,-0.049530,0.017355,44.989716,-17.156406,-48.854309,,,,,,,
1524434612.578510,-0.061167,0.137893,-0.668511,-0.197386,-0.000657,-0.245208,-0.060548,-0.137456,-0.988655,-0.035140,-0.031535,0.010918,44.543610,-18.148876,-49.857056,,,,,,,
1524434612.598560,-0.060282,0.133834,-0.673115,-0.222265,0.022764,-0.207005,-0.059706,-0.133435,-0.989257,-0.038652,-0.023181,0.008697,44.412903,-18.039223,-50.273499,,,,,,,
1524434612.618580,-0.059481,0.129856,-0.678352,-0.191795,0.003558,-0.272883,-0.058945,-0.129491,-0.989827,0.043274,0.033986,0.025578,43.096069,-18.535336,-49.976624,,,,,,,
1524434612.638599,-0.058123,0.128205,-0.684992,-0.058614,-0.000801,-0.360453,-0.057614,-0.127854,-0.990118,0.014050,0.125443,0.038183,43.202423,-16.358387,-49.025635,,,,,,,
1524434612.658619,-0.058430,0.128538,-0.693303,0.027268,-0.079492,-0.420627,-0.057915,-0.128185,-0.990058,0.045205,0.067180,0.124045,43.083694,-15.729313,-48.133728,,,,,,,
1524434612.678638,-0.058521,0.129346,-0.701217,-0.012455,-0.048647,-0.393183,-0.057999,-0.128985,-0.989949,-0.027542,0.004382,-0.065532,43.144302,-15.009995,-47.515503,,,,,,,
1524434612.698658,-0.057913,0.129549,-0.710417,-0.011388,-0.027546,-0.509355,-0.057396,-0.129187,-0.989958,0.104637,0.047903,0.045683,44.191498,-14.914120,-47.351440,,,,,,,
1524434612.718677,-0.057322,0.130209,-0.722732,0.000673,-0.071301,-0.668087,-0.056806,-0.129842,-0.989906,0.119656,0.041737,0.057182,43.910919,-14.557693,-47.908142,,,,,,,
1524434612.738697,-0.056400,0.130792,-0.737349,-0.015656,-0.027844,-0.747071,-0.055889,-0.130419,-0.989882,0.004223,0.042849,0.002913,44.599274,-14.379185,-48.058105,,,,,,,
1524434612.758747,-0.054059,0.131551,-0.753115,0.009463,0.036890,-0.802327,-0.053566,-0.131172,-0.989911,-0.033043,0.012870,0.009153,45.246185,-14.547729,-49.178650,,,,,,,
1524434612.778766,-0.050713,0.133272,-0.769878,0.055767,0.057023,-0.843584,-0.050242,-0.132878,-0.989858,-0.002767,0.010441,0.023794,45.287277,-14.984673,-49.998840,,,,,,,
1524434612.798786,-0.047671,0.135481,-0.786931,0.084669,0.026198,-0.855113,-0.047217,-0.135067,-0.989711,0.022879,0.043026,0.043498,44.831757,-15.628834,-50.362732,,,,,,,
1524434612.818806,-0.044805,0.138849,-0.804543,0.150117,0.012344,-0.891978,-0.044359,-0.138404,-0.989382,0.054445,0.028876,0.097155,43.127930,-15.881950,-49.996765,,,,,,,
1524434612.838825,-0.044051,0.141198,-0.821285,0.001479,-0.165972,-0.768272,-0.043599,-0.140729,-0.989088,-0.047908,-0.056780,-0.183123,43.285873,-14.809879,-48.716553,,,,,,,
1524434612.858845,-0.042868,0.141598,-0.835810,0.025846,0.094362,-0.718014,-0.042426,-0.141125,-0.989082,-0.052072,-0.046482,0.080162,43.629776,-13.837948,-47.738220,,,,,,,
1524434612.878864,-0.039834,0.141664,-0.850323,-0.056477,-0.018246,-0.718567,-0.039424,-0.141191,-0.989197,0.010036,-0.047103,-0.051498,44.102432,-13.634109,-47.470825,,,,,,,
1524434612.898884,-0.038503,0.140950,-0.864445,-0.073215,-0.012832,-0.637675,-0.038112,-0.140484,-0.989349,-0.042210,0.062969,0.111450,44.980469,-14.109783,-47.075073,,,,,,,
1524434612.918903,-0.035688,0.139493,-0.873208,-0.101637,0.132052,-0.310648,-0.035334,-0.139041,-0.989656,-0.263921,0.101047,0.101411,45.053299,-13.742516,-47.677185,,,,,,,
1524434612.938953,-0.032427,0.137639,-0.876109,-0.115843,0.086708,-0.042146,-0.032115,-0.137205,-0.990022,-0.213826,0.001173,-0.010558,46.519714,-14.533325,-49.998169,,,,,,,
1524434612.958973,-0.031496,0.135663,-0.877432,-0.071527,0.034571,-0.107930,-0.031201,-0.135247,-0.990321,0.080686,-0.156272,-0.027883,46.437469,-15.177158,-50.511108,,,,,,,
1524434612.978992,-0.030576,0.135513,-0.879267,-0.000578,0.016592,-0.044567,-0.030291,-0.135099,-0.990369,-0.006391,-0.128940,0.009900,45.606720,-16.369419,-50.788513,,,,,,,
1524434612.999012,-0.030378,0.135543,-0.878616,-0.014311,0.007158,0.056597,-0.030095,-0.135129,-0.990371,-0.003948,-0.027927,0.038909,43.933319,-15.661251,-49.967041,,,,,,,
1524434613.019031,-0.031067,0.134527,-0.877487,-0.052740,-0.035346,0.051010,-0.030781,-0.134121,-0.990487,0.021763,0.022274,0.023492,44.236694,-14.319744,-48.825928,,,,,,,
1524434613.039051,-0.031749,0.134162,-0.877049,-0.001044,-0.027970,0.002329,-0.031458,-0.133759,-0.990514,-0.003790,-0.026275,0.022329,44.325165,-13.895416,-48.104858,,,,,,,
1524434613.059070,-0.031347,0.134493,-0.877533,0.022756,0.044237,-0.024159,-0.031059,-0.134088,-0.990483,-0.045021,0.005486,0.004292,44.839798,-13.649921,-47.628601,,,,,,,
1524434613.079090,-0.030558,0.134798,-0.877728,0.008670,0.019829,-0.004002,-0.030276,-0.134390,-0.990466,0.012118,-0.007944,0.016802,45.243484,-14.141090,-47.579956,,,,,,,
1524434613.099110,-0.030990,0.134842,-0.877648,-0.003233,-0.043901,0.006578,-0.030704,-0.134433,-0.990447,0.041797,-0.019131,0.045623,45.378937,-13.890129,-48.096375,,,,,,,
1524434613.119160,-0.031653,0.134590,-0.877481,-0.019263,-0.009897,0.011798,-0.031362,-0.134184,-0.990460,-0.021967,-0.010530,0.003369,46.333496,-13.950745,-49.126709,,,,,,,
1524434613.139179,-0.031178,0.134224,-0.877382,-0.013749,0.041079,-0.002022,-0.030893,-0.133822,-0.990524,-0.033896,-0.008879,-0.003541,46.614441,-14.745323,-50.118835,,,,,,,
1524434613.159199,-0.030718,0.134241,-0.877678,0.004506,0.001750,-0.017886,-0.030437,-0.133838,-0.990536,0.021999,-0.009884,0.031002,46.253555,-15.549026,-50.750854,,,,,,,
1524434613.179218,-0.030942,0.134289,-0.877762,-0.002152,-0.019463,0.007650,-0.030659,-0.133886,-0.990522,0.010884,-0.002131,0.027632,45.314758,-16.432297,-50.974243,,,,,,,
